ID	root2tip_variance	tree_legnth	spTr_bipartition	sap	Ixonanthes	Galearia	Drypetes	Euphorb	ER	outgroup	total
2552.inclade1.ortho1.tre	0.0834127	3.09998	0.024390244	2	0	1	0	0	0	0	3
3000.inclade1.ortho1.tre	5.95362	11.7373	0.146341463	1	0	1	0	0	0	0	2
1081.inclade1.ortho1.tre	0.0182543	4.1666	0.243902439	2	0	0	1	2	2	0	7
1103.inclade1.ortho1.tre	0.00913446	3.72753	0.12195122	2	0	0	1	2	2	0	7
117.inclade1.ortho1.tre	0.0222655	4.98521	0.146341463	4	0	0	1	2	2	0	9
129.inclade1.ortho1.tre	0.0311166	5.91483	0.195121951	3	0	0	1	2	2	0	8
1292.inclade1.ortho1.tre	0.0134763	3.88913	0.146341463	1	0	0	1	2	2	0	6
1301.inclade1.ortho1.tre	0.0315583	4.88145	0.268292683	4	0	0	1	2	2	0	9
138.inclade1.ortho1.tre	0.0157707	4.77812	0.195121951	4	0	0	1	2	2	0	9
1403.inclade1.ortho1.tre	0.0191841	5.17193	0.268292683	4	0	0	1	2	2	0	9
1461.inclade1.ortho1.tre	0.0238833	5.05275	0.317073171	4	0	0	1	2	2	0	9
1468.inclade1.ortho1.tre	0.0267307	5.55228	0.317073171	4	0	0	1	2	2	0	9
148.inclade1.ortho1.tre	0.0127229	5.64217	0.12195122	1	0	0	1	2	2	0	6
15.inclade1.ortho1.tre	0.0105704	4.61308	0.268292683	3	0	0	1	2	2	0	8
1522.inclade1.ortho1.tre	0.0138124	3.33847	0.195121951	2	0	0	1	2	2	0	7
1632.inclade1.ortho1.tre	0.0189062	5.50155	0.317073171	4	0	0	1	2	2	0	9
165.inclade1.ortho1.tre	2.2214	13.1826	0.195121951	4	0	0	1	2	2	0	9
1709.inclade1.ortho1.tre	0.0403365	5.13659	0.341463415	4	0	0	1	2	2	0	9
1712.inclade1.ortho1.tre	0.0170081	4.78757	0.268292683	2	0	0	1	2	2	0	7
174.inclade1.ortho1.tre	0.0294562	7.48509	0.12195122	3	0	0	1	2	2	0	8
1749.inclade1.ortho1.tre	0.00953493	3.73372	0.170731707	2	0	0	1	2	2	0	7
1757.inclade1.ortho1.tre	0.0263026	5.95472	0.219512195	3	0	0	1	2	2	0	8
1797.inclade1.ortho1.tre	0.0141946	3.92122	0.146341463	3	0	0	1	2	2	0	8
1850.inclade1.ortho1.tre	0.0224962	6.43912	0.341463415	4	0	0	1	2	2	0	9
1860.inclade1.ortho1.tre	0.00441158	3.61535	0.243902439	3	0	0	1	2	2	0	8
188.inclade1.ortho1.tre	0.017807	5.24038	0.268292683	4	0	0	1	2	2	0	9
1891.inclade1.ortho1.tre	0.020565	5.41745	0.170731707	4	0	0	1	2	2	0	9
2110.inclade1.ortho1.tre	0.0100611	4.03169	0.146341463	4	0	0	1	2	2	0	9
2114.inclade1.ortho1.tre	0.0196043	4.63272	0.268292683	4	0	0	1	2	2	0	9
212.inclade1.ortho1.tre	0.0123864	4.0872	0.170731707	2	0	0	1	2	2	0	7
2135.inclade1.ortho1.tre	0.0087728	5.0395	0.12195122	2	0	0	1	2	2	0	7
214.inclade1.ortho1.tre	0.0255841	4.13031	0.219512195	4	0	0	1	2	2	0	9
2147.inclade1.ortho1.tre	0.0222612	4.88414	0.195121951	3	0	0	1	2	2	0	8
215.inclade1.ortho1.tre	0.0122209	4.77092	0.243902439	4	0	0	1	2	2	0	9
2190.inclade1.ortho1.tre	0.0184645	5.107	0.317073171	4	0	0	1	2	2	0	9
2201.inclade1.ortho1.tre	0.0153884	5.0646	0.146341463	3	0	0	1	2	2	0	8
2376.inclade1.ortho1.tre	0.05519	5.49548	0.414634146	4	0	0	1	2	2	0	9
2445.inclade1.ortho1.tre	0.0399601	7.10059	0.170731707	3	0	0	1	2	2	0	8
2474.inclade1.ortho1.tre	0.0106061	4.21885	0.341463415	4	0	0	1	2	2	0	9
253.inclade1.ortho1.tre	0.0382661	4.72607	0.219512195	3	0	0	1	2	2	0	8
2530.inclade1.ortho1.tre	0.0104553	2.88068	0.243902439	3	0	0	1	2	2	0	8
254.inclade1.ortho1.tre	0.00720291	4.03209	0.219512195	2	0	0	1	2	2	0	7
2654.inclade1.ortho1.tre	0.0512923	2.20995	0.219512195	2	0	0	1	2	2	0	7
2680.inclade1.ortho1.tre	0.0507077	7.17417	0.219512195	1	0	0	1	2	2	0	6
2732.inclade1.ortho1.tre	0.0127412	2.59634	0.195121951	4	0	0	1	2	2	0	9
2757.inclade1.ortho1.tre	0.0296813	4.18906	0.292682927	4	0	0	1	2	2	0	9
283.inclade1.ortho1.tre	0.0158284	4.15871	0.243902439	2	0	0	1	2	2	0	7
2887.inclade1.ortho1.tre	0.806878	5.52722	0.097560976	4	0	0	1	2	2	0	9
297.inclade1.ortho1.tre	0.00971337	3.32106	0.195121951	4	0	0	1	2	2	0	9
302.inclade1.ortho1.tre	0.0430307	6.83538	0.195121951	4	0	0	1	2	2	0	9
3020.inclade1.ortho1.tre	0.0282625	4.58232	0.170731707	3	0	0	1	2	2	0	8
3055.inclade1.ortho1.tre	0.0149284	6.0639	0.195121951	2	0	0	1	2	2	0	7
374.inclade1.ortho1.tre	0.00728339	3.10997	0.219512195	4	0	0	1	2	2	0	9
405.inclade1.ortho1.tre	0.00726379	4.88271	0.170731707	2	0	0	1	2	2	0	7
471.inclade1.ortho1.tre	0.0110265	3.92882	0.195121951	4	0	0	1	2	2	0	9
497.inclade1.ortho1.tre	0.00953392	4.24564	0.243902439	3	0	0	1	2	2	0	8
517.inclade1.ortho1.tre	0.014514	4.45745	0.219512195	4	0	0	1	2	2	0	9
530.inclade1.ortho1.tre	0.00587444	3.52401	0.146341463	2	0	0	1	2	2	0	7
579.inclade1.ortho1.tre	0.00884172	4.36809	0.243902439	2	0	0	1	2	2	0	7
6.inclade1.ortho1.tre	0.0311782	4.2025	0.170731707	4	0	0	1	2	2	0	9
61.inclade1.ortho1.tre	0.0126363	4.06138	0.170731707	3	0	0	1	2	2	0	8
636.inclade1.ortho1.tre	0.00837747	3.66493	0.195121951	3	0	0	1	2	2	0	8
643.inclade1.ortho1.tre	0.0215953	3.08136	0.243902439	4	0	0	1	2	2	0	9
646.inclade1.ortho1.tre	0.0200307	6.21474	0.146341463	2	0	0	1	2	2	0	7
714.inclade1.ortho1.tre	0.020555	4.02182	0.219512195	4	0	0	1	2	2	0	9
755.inclade1.ortho1.tre	0.0153019	4.82601	0.317073171	4	0	0	1	2	2	0	9
765.inclade1.ortho1.tre	0.00342401	2.75775	0.195121951	4	0	0	1	2	2	0	9
802.inclade1.ortho1.tre	0.00501929	3.37884	0.195121951	1	0	0	1	2	2	0	6
81.inclade1.ortho1.tre	0.0163774	3.9902	0.170731707	4	0	0	1	2	2	0	9
814.inclade1.ortho1.tre	0.0126331	4.05665	0.268292683	4	0	0	1	2	2	0	9
822.inclade1.ortho1.tre	0.0147739	6.36837	0.243902439	4	0	0	1	2	2	0	9
824.inclade1.ortho1.tre	0.0163242	5.44482	0.292682927	4	0	0	1	2	2	0	9
87.inclade1.ortho1.tre	0.0100837	4.66958	0.195121951	4	0	0	1	2	2	0	9
933.inclade1.ortho1.tre	0.016799	4.55935	0.317073171	4	0	0	1	2	2	0	9
937.inclade1.ortho1.tre	0.0144383	1.60457	0.073170732	1	0	0	1	2	2	0	6
94.inclade1.ortho1.tre	0.0192904	4.4387	0.317073171	4	0	0	1	2	2	0	9
958.inclade1.ortho1.tre	0.00424797	2.67176	0.170731707	3	0	0	1	2	2	0	8
962.inclade1.ortho1.tre	0.0262839	6.41294	0.219512195	3	0	0	1	2	2	0	8
1002.inclade1.ortho1.tre	0.0282132	5.88956	0.317073171	4	0	0	1	2	2	1	10
101.inclade1.ortho1.tre	0.0245852	5.4879	0.243902439	4	0	0	1	2	2	1	10
1010.inclade1.ortho1.tre	0.029513	4.29179	0.268292683	4	0	0	1	2	2	1	10
1011.inclade1.ortho1.tre	0.00824388	4.07225	0.219512195	4	0	0	1	2	2	1	10
1013.inclade1.ortho1.tre	0.0170993	3.93123	0.219512195	4	0	0	1	2	2	1	10
1017.inclade1.ortho1.tre	0.0120345	3.65345	0.268292683	4	0	0	1	2	2	1	10
1029.inclade1.ortho1.tre	0.050366	5.85087	0.243902439	4	0	0	1	2	2	1	10
1035.inclade1.ortho1.tre	0.0218094	4.66484	0.341463415	4	0	0	1	2	2	1	10
1038.inclade1.ortho1.tre	0.0102227	4.71696	0.243902439	3	0	0	1	2	2	1	9
1041.inclade1.ortho1.tre	0.0260098	4.3109	0.195121951	4	0	0	1	2	2	1	10
1044.inclade1.ortho1.tre	0.0167291	5.24645	0.243902439	2	0	0	1	2	2	1	8
105.inclade1.ortho1.tre	0.0207239	4.22416	0.146341463	3	0	0	1	2	2	1	9
106.inclade1.ortho1.tre	0.0249007	4.80787	0.243902439	4	0	0	1	2	2	1	10
1063.inclade1.ortho1.tre	0.00451793	3.75421	0.317073171	4	0	0	1	2	2	1	10
1070.inclade1.ortho1.tre	0.010113	4.03809	0.195121951	3	0	0	1	2	2	1	9
1078.inclade1.ortho1.tre	0.0202338	5.15288	0.292682927	4	0	0	1	2	2	1	10
1080.inclade1.ortho1.tre	0.0217833	4.61808	0.317073171	4	0	0	1	2	2	1	10
1090.inclade1.ortho1.tre	0.00940762	5.38224	0.219512195	2	0	0	1	2	2	1	8
1099.inclade1.ortho1.tre	0.0199804	4.49067	0.317073171	4	0	0	1	2	2	1	10
1101.inclade1.ortho1.tre	0.0122803	4.84462	0.292682927	3	0	0	1	2	2	1	9
1111.inclade1.ortho1.tre	0.0156836	4.24944	0.317073171	4	0	0	1	2	2	1	10
1116.inclade1.ortho1.tre	0.020551	5.89773	0.268292683	4	0	0	1	2	2	1	10
1119.inclade1.ortho1.tre	0.0101813	5.60174	0.243902439	2	0	0	1	2	2	1	8
1120.inclade1.ortho1.tre	0.0150136	5.5259	0.292682927	4	0	0	1	2	2	1	10
1121.inclade1.ortho1.tre	0.0236167	3.13795	0.195121951	3	0	0	1	2	2	1	9
1125.inclade1.ortho1.tre	0.0146216	5.48309	0.317073171	4	0	0	1	2	2	1	10
113.inclade1.ortho1.tre	0.0492242	4.59691	0.195121951	3	0	0	1	2	2	1	9
1134.inclade1.ortho1.tre	0.00932797	4.11715	0.243902439	4	0	0	1	2	2	1	10
1139.inclade1.ortho1.tre	0.0141144	4.87751	0.268292683	4	0	0	1	2	2	1	10
1144.inclade1.ortho1.tre	0.0377856	4.98866	0.243902439	4	0	0	1	2	2	1	10
1150.inclade1.ortho1.tre	0.0100476	3.285	0.170731707	4	0	0	1	2	2	1	10
1163.inclade1.ortho1.tre	0.0491777	4.75427	0.195121951	3	0	0	1	2	2	1	9
1165.inclade1.ortho1.tre	0.015556	6.53743	0.195121951	2	0	0	1	2	2	1	8
1169.inclade1.ortho1.tre	0.00761809	4.17214	0.243902439	2	0	0	1	2	2	1	8
1172.inclade1.ortho1.tre	0.0338147	6.35645	0.292682927	4	0	0	1	2	2	1	10
1179.inclade1.ortho1.tre	0.0255571	7.16649	0.317073171	4	0	0	1	2	2	1	10
1181.inclade1.ortho1.tre	0.00768427	4.0877	0.219512195	4	0	0	1	2	2	1	10
1184.inclade1.ortho1.tre	0.0669563	4.10945	0.268292683	3	0	0	1	2	2	1	9
1192.inclade1.ortho1.tre	0.0160758	4.90145	0.292682927	4	0	0	1	2	2	1	10
1198.inclade1.ortho1.tre	0.00526441	3.39685	0.292682927	4	0	0	1	2	2	1	10
1199.inclade1.ortho1.tre	0.00963849	3.86347	0.268292683	4	0	0	1	2	2	1	10
120.inclade1.ortho1.tre	0.0213384	4.5788	0.195121951	3	0	0	1	2	2	1	9
121.inclade1.ortho1.tre	0.0247239	6.09198	0.243902439	4	0	0	1	2	2	1	10
1219.inclade1.ortho1.tre	0.0322114	4.19711	0.195121951	3	0	0	1	2	2	1	9
1225.inclade1.ortho1.tre	0.0233895	4.09108	0.243902439	4	0	0	1	2	2	1	10
123.inclade1.ortho1.tre	0.0191426	4.2553	0.195121951	3	0	0	1	2	2	1	9
1234.inclade1.ortho1.tre	0.0109881	4.13706	0.243902439	3	0	0	1	2	2	1	9
1235.inclade1.ortho1.tre	0.0128107	6.47787	0.268292683	3	0	0	1	2	2	1	9
1241.inclade1.ortho1.tre	0.00776624	3.64644	0.317073171	3	0	0	1	2	2	1	9
1248.inclade1.ortho1.tre	0.00615084	3.42081	0.268292683	4	0	0	1	2	2	1	10
126.inclade1.ortho1.tre	0.0227799	4.83791	0.146341463	3	0	0	1	2	2	1	9
1265.inclade1.ortho1.tre	0.121136	5.6632	0.219512195	3	0	0	1	2	2	1	9
1270.inclade1.ortho1.tre	0.00801657	2.94129	0.268292683	4	0	0	1	2	2	1	10
1275.inclade1.ortho1.tre	0.0159105	2.99639	0.317073171	4	0	0	1	2	2	1	10
1283.inclade1.ortho1.tre	0.0222099	4.23268	0.243902439	4	0	0	1	2	2	1	10
1290.inclade1.ortho1.tre	0.0166502	5.06356	0.292682927	3	0	0	1	2	2	1	9
1293.inclade1.ortho1.tre	0.0209028	3.61787	0.12195122	3	0	0	1	2	2	1	9
13.inclade1.ortho1.tre	0.0299271	5.12891	0.219512195	4	0	0	1	2	2	1	10
130.inclade1.ortho1.tre	0.00538058	2.62071	0.170731707	2	0	0	1	2	2	1	8
1324.inclade1.ortho1.tre	0.0132953	3.85894	0.170731707	3	0	0	1	2	2	1	9
1325.inclade1.ortho1.tre	0.0451424	5.87887	0.341463415	3	0	0	1	2	2	1	9
1341.inclade1.ortho1.tre	0.027864	4.46301	0.219512195	2	0	0	1	2	2	1	8
1366.inclade1.ortho1.tre	0.0200146	5.54627	0.268292683	3	0	0	1	2	2	1	9
1367.inclade1.ortho1.tre	0.0105126	4.40564	0.317073171	4	0	0	1	2	2	1	10
1369.inclade1.ortho1.tre	0.0053364	3.88081	0.243902439	3	0	0	1	2	2	1	9
1373.inclade1.ortho1.tre	0.0410998	5.89404	0.341463415	3	0	0	1	2	2	1	9
1378.inclade1.ortho1.tre	0.0233265	5.5821	0.292682927	4	0	0	1	2	2	1	10
1393.inclade1.ortho1.tre	0.016627	5.22684	0.219512195	3	0	0	1	2	2	1	9
1394.inclade1.ortho1.tre	0.0117764	4.25889	0.12195122	4	0	0	1	2	2	1	10
1396.inclade1.ortho1.tre	0.00575609	4.64635	0.292682927	2	0	0	1	2	2	1	8
1397.inclade1.ortho1.tre	0.0118605	5.10431	0.219512195	3	0	0	1	2	2	1	9
1398.inclade1.ortho1.tre	0.00911001	3.12624	0.292682927	4	0	0	1	2	2	1	10
14.inclade1.ortho1.tre	0.0116018	4.42151	0.195121951	4	0	0	1	2	2	1	10
1401.inclade1.ortho1.tre	0.0506808	6.55989	0.414634146	4	0	0	1	2	2	1	10
1404.inclade1.ortho1.tre	0.0206094	5.79248	0.219512195	3	0	0	1	2	2	1	9
1411.inclade1.ortho1.tre	0.038148	5.30428	0.365853659	4	0	0	1	2	2	1	10
1415.inclade1.ortho1.tre	0.0101481	4.56856	0.243902439	4	0	0	1	2	2	1	10
1419.inclade1.ortho1.tre	0.0387	6.10255	0.317073171	4	0	0	1	2	2	1	10
1425.inclade1.ortho1.tre	0.0195301	6.10248	0.341463415	4	0	0	1	2	2	1	10
1429.inclade1.ortho1.tre	0.0421051	5.6541	0.243902439	3	0	0	1	2	2	1	9
1431.inclade1.ortho1.tre	0.00800854	4.93858	0.365853659	3	0	0	1	2	2	1	9
1440.inclade1.ortho1.tre	0.00852327	4.72527	0.292682927	4	0	0	1	2	2	1	10
1444.inclade1.ortho1.tre	0.0038218	2.9449	0.243902439	3	0	0	1	2	2	1	9
1457.inclade1.ortho1.tre	0.00307686	5.10305	0.317073171	3	0	0	1	2	2	1	9
146.inclade1.ortho1.tre	0.0112817	3.10407	0.268292683	4	0	0	1	2	2	1	10
1460.inclade1.ortho1.tre	0.0219439	3.27328	0.268292683	4	0	0	1	2	2	1	10
1465.inclade1.ortho1.tre	0.0283374	5.45902	0.243902439	3	0	0	1	2	2	1	9
1478.inclade1.ortho1.tre	0.0289928	4.81758	0.268292683	4	0	0	1	2	2	1	10
1479.inclade1.ortho1.tre	0.0316533	4.96373	0.195121951	3	0	0	1	2	2	1	9
1492.inclade1.ortho1.tre	0.00885233	4.01314	0.170731707	2	0	0	1	2	2	1	8
1494.inclade1.ortho1.tre	0.011284	5.02424	0.268292683	3	0	0	1	2	2	1	9
151.inclade1.ortho1.tre	0.0150136	3.75686	0.243902439	2	0	0	1	2	2	1	8
1511.inclade1.ortho1.tre	0.0134314	4.26731	0.243902439	3	0	0	1	2	2	1	9
152.inclade1.ortho1.tre	0.0808608	7.31553	0.195121951	4	0	0	1	2	2	1	10
1529.inclade1.ortho1.tre	0.00861945	3.43822	0.341463415	4	0	0	1	2	2	1	10
1533.inclade1.ortho1.tre	0.029425	5.58396	0.414634146	4	0	0	1	2	2	1	10
1537.inclade1.ortho1.tre	0.0397607	4.70041	0.292682927	3	0	0	1	2	2	1	9
155.inclade1.ortho1.tre	0.02032	3.84833	0.170731707	4	0	0	1	2	2	1	10
1552.inclade1.ortho1.tre	0.00467975	3.26315	0.243902439	1	0	0	1	2	2	1	7
156.inclade1.ortho1.tre	0.00814643	3.48725	0.12195122	3	0	0	1	2	2	1	9
1563.inclade1.ortho1.tre	0.0292419	3.71128	0.317073171	4	0	0	1	2	2	1	10
1568.inclade1.ortho1.tre	0.0129932	4.1143	0.268292683	3	0	0	1	2	2	1	9
1575.inclade1.ortho1.tre	0.00729518	4.39633	0.268292683	4	0	0	1	2	2	1	10
1581.inclade1.ortho1.tre	0.0123208	3.86203	0.146341463	4	0	0	1	2	2	1	10
1584.inclade1.ortho1.tre	0.0372156	6.26517	0.268292683	3	0	0	1	2	2	1	9
1587.inclade1.ortho1.tre	0.0117703	2.87603	0.170731707	3	0	0	1	2	2	1	9
1612.inclade1.ortho1.tre	0.0528726	8.90659	0.43902439	4	0	0	1	2	2	1	10
1624.inclade1.ortho1.tre	0.0222471	5.46724	0.219512195	2	0	0	1	2	2	1	8
163.inclade1.ortho1.tre	0.015688	4.08391	0.219512195	3	0	0	1	2	2	1	9
1635.inclade1.ortho1.tre	0.0290649	5.91295	0.341463415	4	0	0	1	2	2	1	10
1646.inclade1.ortho1.tre	0.0144297	4.51125	0.317073171	4	0	0	1	2	2	1	10
1647.inclade1.ortho1.tre	0.0320221	5.37038	0.292682927	2	0	0	1	2	2	1	8
1654.inclade1.ortho1.tre	0.0350155	5.42585	0.170731707	3	0	0	1	2	2	1	9
1659.inclade1.ortho1.tre	0.0180886	4.42348	0.268292683	4	0	0	1	2	2	1	10
1663.inclade1.ortho1.tre	0.0110237	4.26141	0.170731707	4	0	0	1	2	2	1	10
1672.inclade1.ortho1.tre	0.0232656	5.33392	0.292682927	2	0	0	1	2	2	1	8
1677.inclade1.ortho1.tre	0.0285829	6.33114	0.292682927	4	0	0	1	2	2	1	10
1691.inclade1.ortho1.tre	0.0218229	6.93616	0.219512195	4	0	0	1	2	2	1	10
1697.inclade1.ortho1.tre	0.00534462	3.69189	0.268292683	2	0	0	1	2	2	1	8
1699.inclade1.ortho1.tre	0.0034557	3.45082	0.292682927	2	0	0	1	2	2	1	8
1707.inclade1.ortho1.tre	0.0105313	3.92656	0.292682927	3	0	0	1	2	2	1	9
1721.inclade1.ortho1.tre	0.00712353	5.46962	0.317073171	3	0	0	1	2	2	1	9
1730.inclade1.ortho1.tre	0.038942	5.42483	0.341463415	4	0	0	1	2	2	1	10
1732.inclade1.ortho1.tre	0.0141104	3.06614	0.195121951	3	0	0	1	2	2	1	9
1735.inclade1.ortho1.tre	0.0301969	5.57611	0.317073171	4	0	0	1	2	2	1	10
1736.inclade1.ortho1.tre	0.0220286	4.66888	0.317073171	4	0	0	1	2	2	1	10
1747.inclade1.ortho1.tre	0.0194351	5.36086	0.170731707	3	0	0	1	2	2	1	9
1774.inclade1.ortho1.tre	0.0327961	5.30422	0.243902439	2	0	0	1	2	2	1	8
178.inclade1.ortho1.tre	0.0198341	4.77201	0.170731707	4	0	0	1	2	2	1	10
1783.inclade1.ortho1.tre	0.0156328	5.50735	0.268292683	1	0	0	1	2	2	1	7
1803.inclade1.ortho1.tre	0.0116402	3.879	0.12195122	4	0	0	1	2	2	1	10
1805.inclade1.ortho1.tre	0.011981	4.09114	0.317073171	3	0	0	1	2	2	1	9
1806.inclade1.ortho1.tre	0.0293002	5.55602	0.317073171	4	0	0	1	2	2	1	10
1828.inclade1.ortho1.tre	0.00726446	3.59854	0.268292683	4	0	0	1	2	2	1	10
1833.inclade1.ortho1.tre	0.0543868	4.61713	0.365853659	4	0	0	1	2	2	1	10
1849.inclade1.ortho1.tre	0.0513498	3.91057	0.195121951	4	0	0	1	2	2	1	10
1856.inclade1.ortho1.tre	0.131363	5.4194	0.170731707	2	0	0	1	2	2	1	8
187.inclade1.ortho1.tre	0.01071	4.11635	0.219512195	4	0	0	1	2	2	1	10
1875.inclade1.ortho1.tre	0.023011	4.46306	0.146341463	2	0	0	1	2	2	1	8
1894.inclade1.ortho1.tre	0.01701	4.29877	0.268292683	2	0	0	1	2	2	1	8
1896.inclade1.ortho1.tre	0.0132807	4.61764	0.317073171	4	0	0	1	2	2	1	10
1898.inclade1.ortho1.tre	0.020435	5.75815	0.292682927	4	0	0	1	2	2	1	10
1903.inclade1.ortho1.tre	0.0227693	5.44012	0.195121951	3	0	0	1	2	2	1	9
193.inclade1.ortho1.tre	0.0142091	4.9149	0.243902439	4	0	0	1	2	2	1	10
1935.inclade1.ortho1.tre	0.0166716	6.19249	0.170731707	2	0	0	1	2	2	1	8
194.inclade1.ortho1.tre	0.017677	5.64814	0.292682927	4	0	0	1	2	2	1	10
1943.inclade1.ortho1.tre	0.00379758	3.76708	0.317073171	2	0	0	1	2	2	1	8
1945.inclade1.ortho1.tre	0.0267394	6.5016	0.390243902	4	0	0	1	2	2	1	10
195.inclade1.ortho1.tre	0.0192431	3.61145	0.292682927	4	0	0	1	2	2	1	10
1963.inclade1.ortho1.tre	0.00677139	3.80445	0.365853659	4	0	0	1	2	2	1	10
1979.inclade1.ortho1.tre	0.0190497	4.3278	0.317073171	4	0	0	1	2	2	1	10
1990.inclade1.ortho1.tre	0.0357097	4.31277	0.195121951	4	0	0	1	2	2	1	10
2006.inclade1.ortho1.tre	0.0104463	3.49597	0.268292683	3	0	0	1	2	2	1	9
2010.inclade1.ortho1.tre	0.00795946	3.94994	0.219512195	1	0	0	1	2	2	1	7
2020.inclade1.ortho1.tre	0.00930891	6.77524	0.268292683	1	0	0	1	2	2	1	7
203.inclade1.ortho1.tre	0.031997	5.65344	0.219512195	3	0	0	1	2	2	1	9
204.inclade1.ortho1.tre	0.0155412	4.95932	0.170731707	2	0	0	1	2	2	1	8
2040.inclade1.ortho1.tre	0.00520304	3.52511	0.317073171	4	0	0	1	2	2	1	10
2042.inclade1.ortho1.tre	0.0268057	5.06564	0.219512195	4	0	0	1	2	2	1	10
2055.inclade1.ortho1.tre	0.0716927	6.62182	0.390243902	4	0	0	1	2	2	1	10
2058.inclade1.ortho1.tre	0.00473641	3.9094	0.268292683	4	0	0	1	2	2	1	10
2067.inclade1.ortho1.tre	0.00699253	4.09311	0.317073171	4	0	0	1	2	2	1	10
2100.inclade1.ortho1.tre	0.00788616	3.76491	0.292682927	4	0	0	1	2	2	1	10
2107.inclade1.ortho1.tre	0.0450261	4.89333	0.365853659	4	0	0	1	2	2	1	10
2123.inclade1.ortho1.tre	0.0138536	4.479	0.146341463	2	0	0	1	2	2	1	8
2133.inclade1.ortho1.tre	0.485793	7.53956	0.195121951	3	0	0	1	2	2	1	9
2146.inclade1.ortho1.tre	0.0533406	7.66163	0.317073171	3	0	0	1	2	2	1	9
216.inclade1.ortho1.tre	0.0163245	3.52579	0.219512195	4	0	0	1	2	2	1	10
2167.inclade1.ortho1.tre	0.0107212	5.37504	0.341463415	4	0	0	1	2	2	1	10
217.inclade1.ortho1.tre	0.0179804	5.30364	0.195121951	3	0	0	1	2	2	1	9
2170.inclade1.ortho1.tre	0.954683	12.2391	0.292682927	3	0	0	1	2	2	1	9
2174.inclade1.ortho1.tre	0.0167972	5.18081	0.341463415	3	0	0	1	2	2	1	9
2183.inclade1.ortho1.tre	0.0113295	4.85551	0.341463415	4	0	0	1	2	2	1	10
2211.inclade1.ortho1.tre	0.021128	6.28501	0.43902439	4	0	0	1	2	2	1	10
2214.inclade1.ortho1.tre	0.0171582	4.5404	0.414634146	4	0	0	1	2	2	1	10
222.inclade1.ortho1.tre	0.0176621	2.50636	0.097560976	2	0	0	1	2	2	1	8
2226.inclade1.ortho1.tre	0.0137183	6.01056	0.341463415	4	0	0	1	2	2	1	10
2229.inclade1.ortho1.tre	0.0190089	4.99061	0.341463415	4	0	0	1	2	2	1	10
2237.inclade1.ortho1.tre	0.0158511	4.52664	0.317073171	4	0	0	1	2	2	1	10
2264.inclade1.ortho1.tre	0.00986066	4.4321	0.317073171	3	0	0	1	2	2	1	9
2279.inclade1.ortho1.tre	0.0346964	4.20282	0.390243902	4	0	0	1	2	2	1	10
229.inclade1.ortho1.tre	0.0183991	4.41521	0.146341463	3	0	0	1	2	2	1	9
230.inclade1.ortho1.tre	0.0138663	4.03822	0.219512195	3	0	0	1	2	2	1	9
2309.inclade1.ortho1.tre	0.0180922	5.34185	0.341463415	2	0	0	1	2	2	1	8
2322.inclade1.ortho1.tre	0.0393299	3.95109	0.268292683	4	0	0	1	2	2	1	10
2323.inclade1.ortho1.tre	0.00580241	3.20873	0.195121951	4	0	0	1	2	2	1	10
2329.inclade1.ortho1.tre	0.0143623	4.34877	0.317073171	2	0	0	1	2	2	1	8
233.inclade1.ortho1.tre	0.00733995	3.18181	0.170731707	2	0	0	1	2	2	1	8
2338.inclade1.ortho1.tre	0.00902396	3.48786	0.292682927	1	0	0	1	2	2	1	7
2347.inclade1.ortho1.tre	0.0304944	5.10881	0.243902439	4	0	0	1	2	2	1	10
2354.inclade1.ortho1.tre	0.00885925	3.37062	0.219512195	4	0	0	1	2	2	1	10
2370.inclade1.ortho1.tre	0.00667237	3.67395	0.195121951	2	0	0	1	2	2	1	8
2373.inclade1.ortho1.tre	0.0131057	3.0517	0.12195122	2	0	0	1	2	2	1	8
2377.inclade1.ortho1.tre	0.00673375	3.40099	0.268292683	4	0	0	1	2	2	1	10
2393.inclade1.ortho1.tre	0.00682591	4.31477	0.292682927	3	0	0	1	2	2	1	9
243.inclade1.ortho1.tre	0.0167579	5.4829	0.170731707	3	0	0	1	2	2	1	9
244.inclade1.ortho1.tre	0.0185235	6.09654	0.292682927	3	0	0	1	2	2	1	9
245.inclade1.ortho1.tre	0.0475397	5.70644	0.268292683	4	0	0	1	2	2	1	10
2458.inclade1.ortho1.tre	0.0107922	4.33841	0.365853659	2	0	0	1	2	2	1	8
2463.inclade1.ortho1.tre	0.0281266	5.13121	0.390243902	4	0	0	1	2	2	1	10
2478.inclade1.ortho1.tre	0.0100136	4.91739	0.341463415	4	0	0	1	2	2	1	10
2485.inclade1.ortho1.tre	0.0134415	4.70368	0.390243902	3	0	0	1	2	2	1	9
2504.inclade1.ortho1.tre	0.00958681	3.17136	0.463414634	4	0	0	1	2	2	1	10
2506.inclade1.ortho1.tre	0.018092	4.56197	0.292682927	4	0	0	1	2	2	1	10
2519.inclade1.ortho1.tre	0.0166545	5.14976	0.292682927	3	0	0	1	2	2	1	9
2532.inclade1.ortho1.tre	0.137095	7.48722	0.292682927	4	0	0	1	2	2	1	10
2533.inclade1.ortho1.tre	0.0122792	4.72359	0.292682927	4	0	0	1	2	2	1	10
2540.inclade1.ortho1.tre	0.0291648	5.37606	0.219512195	4	0	0	1	2	2	1	10
